code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000630,铜陵有色,铜,安徽,51.73,95.6,105.27,4750635.5,2487264.25,1522326.13,241147.45,0.23,0.038,1.62,1.6,19961120,310098.25,0.29,-6.61,315.39,4.41,0.65,451407.0
300603,立昂技术,通信设备,新疆,50.76,0.57,1.03,124445.82,99134.21,2345.56,12127.82,1.18,0.59,4.18,9.3,20170126,16070.23,1.57,247.32,259.16,20.03,8.61,11752.0
002606,大连电瓷,电气设备,辽宁,53.31,4.02,4.07,147350.63,89694.56,38117.73,12382.85,0.3,0.146,2.19,3.55,20110805,32581.94,0.8,10.62,-37.01,34.6,7.12,52765.0
600463,空港股份,园区开发,北京,196.31,3.0,3.0,290625.78,169512.13,6969.95,63739.06,2.12,0.052,4.67,2.2,20040318,38594.84,1.29,126.36,-44.14,15.54,0.98,19900.0
600459,贵研铂业,小金属,云南,39.35,2.61,2.61,523301.91,416457.59,78146.46,116742.17,4.47,0.457,7.45,2.41,20030516,43344.06,1.66,43.33,43.73,2.7,0.77,36663.0
000721,西安饮食,酒店餐饮,陕西,0.0,4.36,4.99,107592.9,45251.44,31395.33,5551.46,0.11,-0.023,1.33,3.85,19970430,5659.37,0.11,-1.35,-191.11,35.71,-2.28,59948.0
601881,中国银河,证券,北京,25.95,12.29,101.37,25481496.0,0.0,26108.0,2502739.0,2.47,0.393,6.36,1.6,20170123,1587694.13,1.57,-14.32,-22.76,0.0,35.09,115211.0
600389,江山股份,农药化肥,江苏,45.07,2.97,2.97,313818.09,120507.35,140108.17,11557.88,0.39,0.294,4.82,3.66,20010110,78951.63,2.66,-38.22,979.41,14.14,3.64,13117.0
300182,捷成股份,软件服务,北京,25.22,13.91,25.75,1407880.25,588759.88,15878.7,440296.41,1.71,0.3,3.9,2.58,20110222,239955.63,0.93,33.11,25.69,40.35,27.13,27000.0
300180,华峰超纤,化纤,上海,54.85,3.8,6.31,647011.94,171307.56,212242.47,332447.22,5.27,0.38,7.62,2.97,20110222,77650.78,1.23,87.16,163.09,26.13,11.29,7520.0
002792,通宇通讯,通信设备,广东,38.06,0.71,2.26,301599.38,249861.45,23883.56,75488.96,3.34,0.545,8.53,3.24,20160328,86866.2,3.85,26.44,-21.36,29.59,10.28,28866.0
601898,中煤能源,煤炭开采,北京,27.46,91.52,132.59,24883894.0,4887097.0,8878268.0,3813778.0,2.88,0.182,6.71,0.74,20080201,3096478.5,2.34,33.73,19.08,32.41,2.98,178621.0
600320,振华重工,工程机械,上海,72.98,27.68,43.9,6751995.0,3522611.25,1733535.25,552697.88,1.26,0.068,3.42,1.46,20001221,319968.16,0.73,-10.22,41.32,17.57,1.37,252600.0
601857,中国石油,石油开采,北京,59.9,1619.22,1830.21,240491008.0,42516200.0,69435904.0,12863900.0,0.7,0.125,6.52,1.14,20071105,70744800.0,3.87,24.68,188.52,21.41,1.13,530958.0
000937,冀中能源,煤炭开采,河北,15.56,29.07,35.34,4611064.0,1823154.25,1417021.75,415691.5,1.18,0.238,5.49,0.9,19990909,960779.88,2.72,71.81,937.24,23.6,5.46,118506.0
300320,海达股份,橡胶,江苏,29.2,4.53,5.54,163950.67,120321.92,34419.68,733.55,0.01,0.27,1.72,4.29,20120601,30811.09,0.56,50.94,69.05,28.9,10.86,7902.0
000899,赣能股份,火力发电,江西,292.41,6.47,9.76,731946.63,171709.05,347604.22,243353.95,2.49,0.017,4.58,1.08,19971126,73974.06,0.76,-2.31,-95.65,12.34,0.77,43089.0
002651,利君股份,专用机械,四川,72.53,3.78,10.03,244765.77,180324.13,20735.05,33509.53,0.33,0.075,1.92,3.78,20120106,36244.12,0.36,10.85,16.22,42.33,21.76,49969.0
300219,鸿利智汇,元器件,广东,25.03,5.36,7.18,431806.06,185414.42,86442.5,111955.57,1.56,0.38,3.65,3.31,20110518,73240.11,1.02,64.17,34.29,20.65,10.06,25087.0
002254,泰和新材,化纤,山东,79.54,6.11,6.11,253264.13,151418.73,90407.43,23160.22,0.38,0.113,3.32,3.62,20080625,85526.35,1.4,12.89,40.96,16.24,5.51,32000.0
002337,赛象科技,化工机械,天津,33.24,5.77,5.89,173179.22,127449.01,22366.02,38785.71,0.66,0.109,2.08,2.31,20100115,18505.07,0.31,66.04,1255.57,33.69,16.59,78159.0
600853,龙建股份,建筑施工,黑龙江,61.33,5.37,6.44,1163308.13,977041.19,39657.93,10771.74,0.17,0.07,1.61,2.98,19940404,20410.82,0.32,17.31,381.3,6.29,0.64,60834.0
600527,江南高纤,化纤,江苏,65.92,8.02,9.62,256830.3,181150.06,54049.92,79008.93,0.82,0.09,2.58,1.86,20031127,60316.3,0.63,20.3,155.22,10.54,4.9,53400.0
002363,隆基机械,汽车配件,山东,38.68,3.86,4.16,272601.06,148661.3,91348.06,108003.26,2.6,0.15,5.36,1.33,20100305,39732.8,0.95,21.89,9.05,16.86,4.41,31864.0
300533,冰川网络,软件服务,深圳,53.41,0.36,1.0,168340.27,164703.44,698.06,87977.78,8.8,0.668,14.85,3.2,20160818,45597.84,4.56,-21.47,-42.04,87.89,29.72,17462.0
000778,新兴铸管,钢加工,河北,17.59,36.43,39.91,5042900.0,2509553.5,1562763.63,868861.88,2.18,0.202,4.94,0.96,19970606,590680.81,1.48,-13.11,256.05,8.67,2.29,239616.0
000150,宜华健康,医疗保健,广东,62.86,3.75,4.48,739771.81,291523.81,84876.65,97626.88,2.18,0.34,5.54,5.14,20000807,96702.25,2.16,59.34,-84.26,34.77,10.97,21091.0
600269,赣粤高速,路桥,江西,11.22,23.35,23.35,3408650.5,605343.75,2203901.5,183827.36,0.79,0.421,6.26,0.75,20000518,812526.19,3.48,-4.98,-5.33,41.44,22.7,96400.0
600064,南京高科,园区开发,江苏,11.56,7.72,7.72,2612149.75,1220148.75,36642.45,43190.73,0.56,1.225,13.1,1.08,19970506,362769.84,4.7,-30.63,2.1,43.6,26.31,51600.0
300072,三聚环保,环境保护,北京,20.82,13.76,18.08,2326108.75,1992613.75,178618.97,169794.34,0.94,1.12,4.86,6.3,20100427,472329.25,2.61,66.48,64.13,18.73,11.64,52463.0
600307,酒钢宏兴,普钢,甘肃,16.61,62.63,62.63,3670427.25,880364.38,2350019.75,686673.19,1.1,0.106,1.58,1.49,20001220,-466431.0,-0.74,10.09,47.23,14.36,2.18,310785.0
000543,皖能电力,火力发电,安徽,63.72,17.9,17.9,2654764.75,260480.3,1387235.88,199882.17,1.12,0.074,5.66,0.83,19931220,307553.69,1.72,14.8,-85.15,3.44,1.08,71300.0
600167,联美控股,供气供热,辽宁,36.08,2.11,8.8,997789.81,619639.31,251135.67,371917.38,4.23,0.61,7.72,3.31,19990128,209593.72,2.38,18.87,56.83,47.11,34.93,8793.0
603106,恒银金融,电脑设备,天津,39.49,0.7,2.8,212309.42,190471.27,16428.07,98290.57,3.51,0.59,5.56,4.17,20170920,27721.1,0.99,0.0,0.0,33.95,11.23,36000.0
000768,中航飞机,航空,陕西,108.48,27.69,27.69,4073876.5,3280496.0,477653.09,1013714.63,3.66,0.17,5.68,3.25,19970626,157563.81,0.57,18.98,14.1,7.26,1.52,168671.0
601258,庞大集团,汽车服务,河北,34.75,65.38,66.75,6503661.0,4713312.5,819748.31,376753.34,0.56,0.05,2.02,1.14,20110428,300671.84,0.45,13.77,107.63,9.51,0.65,397149.0
002543,万和电气,家用电器,广东,24.84,3.73,4.4,608750.13,367615.0,100787.06,124905.4,2.84,0.625,6.54,3.17,20110128,105544.22,2.4,34.9,-6.35,29.03,5.9,15008.0
002326,永太科技,化工原料,浙江,41.47,5.38,8.22,586382.25,227700.55,148480.98,102078.2,1.24,0.222,3.25,2.83,20091222,78958.06,0.96,57.34,-34.22,25.22,6.62,70900.0
000553,沙隆达Ａ,农药化肥,湖北,21.81,3.64,24.47,3961392.5,2333034.5,614149.0,1298227.75,5.31,0.66,8.02,1.72,19931203,328671.09,1.34,7.93,318.85,35.33,6.49,36090.0
600358,国旅联合,旅游服务,江苏,106.91,4.32,5.05,87556.36,50201.21,2958.75,35533.15,0.7,0.064,1.05,6.5,20000922,-32331.96,-0.64,145.15,119.81,33.92,11.24,51884.0
600053,九鼎投资,多元金融,江西,33.56,4.34,4.34,475383.31,272194.84,4353.83,18868.72,0.44,0.747,4.65,5.4,19970418,117435.17,2.71,-54.02,-49.62,98.51,42.84,16400.0
002108,沧州明珠,塑料,河北,18.18,10.91,10.91,382875.84,208472.42,119369.3,51111.96,0.47,0.5,2.89,3.14,20070124,136046.13,1.25,27.47,11.89,27.96,15.47,97000.0
603226,菲林格尔,家居用品,上海,29.8,0.22,0.9,96922.53,61072.35,28707.14,32178.18,3.59,0.85,8.17,3.33,20170615,26365.56,2.94,0.0,0.0,32.28,10.34,10311.0
600233,圆通速递,仓储物流,辽宁,31.02,7.83,28.25,1414316.38,691226.94,293984.22,594220.13,2.1,0.511,3.26,4.85,20000608,281349.41,1.0,18.82,5.16,11.73,7.22,58300.0
600875,东方电气,电气设备,四川,31.39,19.97,23.37,7892077.0,6770253.0,650569.56,882834.0,3.78,0.288,9.34,0.97,19951010,986074.19,4.22,-7.38,137.72,17.93,2.18,130000.0
600615,丰华股份,小金属,上海,19.95,1.88,1.88,65017.73,58492.71,3672.98,43600.46,2.32,0.564,3.14,3.58,19920910,-9621.3,-0.51,-10.26,1045.32,19.92,112.19,16265.0
002077,大港股份,区域地产,江苏,194.13,3.74,5.8,731249.75,389855.84,95856.43,281856.31,4.86,0.058,6.66,1.69,20061116,35487.78,0.61,-4.3,-19.15,26.15,2.57,12360.0
300426,唐德影视,影视音像,浙江,44.17,2.46,4.0,324816.22,273061.53,1244.89,11012.57,0.28,0.305,2.83,6.34,20150217,59520.28,1.49,30.8,23.16,52.1,23.04,14271.0
300458,全志科技,元器件,广东,1099.53,1.51,3.33,224074.02,186700.23,14512.2,66986.59,2.01,0.017,6.03,4.07,20150515,95740.42,2.88,-13.13,-95.96,41.03,0.73,29424.0
000625,长安汽车,汽车整车,重庆,6.92,37.61,48.03,10437897.0,6218786.0,1613902.75,511049.41,1.06,1.21,9.91,1.13,19970610,3385743.5,7.05,-4.06,-24.92,11.78,11.3,171000.0
002052,同洲电子,通信设备,深圳,0.0,6.23,7.46,182027.81,135483.05,25645.52,87717.52,1.18,-0.038,1.27,3.51,20060627,-82098.56,-1.1,21.68,81.28,24.36,-5.5,75200.0
603989,艾华集团,元器件,湖南,40.22,0.84,3.0,215514.22,144085.7,56090.28,92728.82,3.09,0.747,5.89,6.8,20150515,43358.34,1.45,16.62,11.66,34.58,17.75,13279.0
600552,凯盛科技,玻璃,安徽,42.43,7.41,7.67,566583.25,369752.69,120349.35,97152.4,1.27,0.118,3.11,2.14,20021108,61855.46,0.81,31.6,43.18,14.64,3.46,24688.0
601101,昊华能源,煤炭开采,北京,9.48,12.0,12.0,2033147.75,342893.38,558562.19,323487.13,2.7,0.524,6.06,1.09,20100331,190061.38,1.58,50.08,643.64,41.17,13.97,56782.0
600890,中房股份,区域地产,北京,0.0,5.79,5.79,28985.35,18132.8,980.67,2033.78,0.04,-0.044,0.45,24.59,19960318,-42420.1,-0.73,-48.31,-28.5,-238.16,-1808.9,25693.0
002062,宏润建设,建筑施工,浙江,19.77,9.51,11.03,1289335.5,1048547.5,103834.28,4002.9,0.04,0.168,2.49,1.78,20060816,117095.1,1.06,2.04,16.17,9.36,3.24,37915.0
300197,铁汉生态,环境保护,深圳,27.3,9.91,15.2,1622761.88,998053.19,66084.31,203616.73,1.34,0.302,4.01,2.74,20110329,174386.66,1.15,93.62,59.26,26.08,9.74,50336.0
002196,方正电机,纺织机械,浙江,34.41,2.9,4.51,309222.09,120044.42,44887.71,169960.84,3.77,0.192,5.48,1.6,20071212,28647.01,0.64,22.3,20.36,24.1,9.83,36424.0
300652,雷迪克,汽车配件,浙江,31.88,0.22,0.88,86377.02,66539.22,9216.28,35097.0,3.99,0.72,7.45,3.52,20170516,17710.53,2.01,0.0,0.0,32.2,15.72,11618.0
600824,益民集团,百货,上海,23.8,10.54,10.54,307524.06,145035.27,19605.5,15640.04,0.15,0.137,2.04,2.14,19940204,73679.2,0.7,-31.83,5.77,35.12,9.62,72503.0
300039,上海凯宝,中成药,上海,19.81,8.01,10.71,269418.25,208313.56,33863.5,-2216.7,-0.02,0.247,2.2,2.96,20100108,111899.55,1.04,5.02,1.76,81.37,21.1,39531.0
300142,沃森生物,生物制药,云南,0.0,13.5,15.37,572023.31,218264.05,84082.75,169968.73,1.11,-0.026,1.97,10.96,20101112,-11384.38,-0.07,9.41,83.17,64.33,-9.04,24802.0
603269,海鸥股份,机械基件,江苏,98.03,0.23,0.91,124114.92,100752.27,14144.5,22613.01,2.47,0.23,6.57,3.94,20170517,24357.98,2.66,0.0,0.0,30.2,5.09,12339.0
000750,国海证券,证券,广西,24.28,42.16,42.16,6862083.0,0.0,16227.98,627598.13,1.49,0.133,3.26,1.32,19970709,169659.95,0.4,-22.56,-42.66,0.0,25.3,159701.0
002925,盈趣科技,元器件,福建,36.81,0.75,4.55,257075.42,220943.27,16370.87,9387.63,0.21,2.59,4.39,18.12,20180115,101502.5,2.23,98.2,120.86,48.94,30.11,45000.0
601211,国泰君安,证券,上海,15.09,47.33,87.14,43164820.0,0.0,276538.13,4344790.0,4.99,1.11,14.13,1.21,20150626,3834721.5,4.4,-7.61,0.41,0.0,41.51,162701.0
600360,华微电子,半导体,吉林,67.03,7.38,7.52,407912.47,257535.02,111949.92,53575.05,0.71,0.126,2.82,3.0,20010316,77031.38,1.02,17.12,133.52,20.7,5.8,86200.0
601588,北辰实业,区域地产,北京,12.43,26.6,33.67,7998001.5,6991079.0,234627.8,364889.72,1.08,0.339,3.74,1.13,20061016,470811.09,1.4,57.24,89.88,32.88,7.38,160079.0
600177,雅戈尔,服饰,浙江,8.41,35.81,35.81,6600548.5,2847909.0,515420.69,370599.38,1.03,0.748,6.61,1.27,19981119,1665261.5,4.65,-29.81,-19.0,48.57,36.27,147606.0
002228,合兴包装,广告包装,福建,31.84,10.39,11.7,476467.09,327892.94,87738.32,41993.95,0.36,0.15,1.94,2.16,20080508,63241.81,0.54,78.51,49.51,13.8,2.43,39000.0
600439,瑞贝卡,服饰,河南,32.99,11.32,11.32,445168.0,338054.59,54052.05,24846.25,0.22,0.19,2.35,2.66,20030710,127225.32,1.12,7.5,25.35,36.51,11.05,50574.0
002045,国光电器,元器件,广东,41.14,4.16,4.17,385684.25,193160.97,64198.48,41248.12,0.99,0.228,3.36,3.71,20050523,44029.15,1.06,52.56,191.55,17.04,3.74,21861.0
002819,东方中科,电器仪表,北京,175.45,0.44,1.13,51371.26,46841.01,4304.46,12470.98,1.1,0.115,3.75,7.18,20161111,16785.5,1.48,11.82,-40.13,12.32,2.46,14667.0
002090,金智科技,软件服务,江苏,31.99,2.13,2.38,397098.94,286893.59,65820.85,26052.59,1.1,0.645,4.94,4.18,20061208,60198.05,2.53,23.04,40.57,23.78,6.66,16599.0
603077,和邦生物,化工原料,四川,35.15,88.31,88.31,1310879.0,357927.84,477905.75,21290.15,0.02,0.059,1.24,1.66,20120731,170196.47,0.19,36.83,62.85,25.39,10.92,172400.0
600791,京能置业,全国地产,北京,33.89,4.52,4.53,562908.56,489300.06,1621.3,13215.23,0.29,0.137,3.52,1.76,19970130,90865.5,2.01,-2.35,125.94,63.3,13.06,36232.0
002193,如意集团,纺织,山东,60.8,2.31,2.62,458487.19,293230.81,73143.13,159565.73,6.1,0.271,9.68,1.7,20071207,60525.4,2.31,11.39,48.29,21.15,5.94,12445.0
600101,明星电力,水力发电,四川,27.2,3.24,3.24,301005.03,57218.18,196226.77,48712.42,1.5,0.303,6.42,1.28,19970627,112893.35,3.48,9.35,17.43,14.04,6.48,37300.0
000869,张 裕Ａ,红黄药酒,山东,24.6,4.53,6.85,1209680.38,431799.16,470863.19,56595.53,0.83,1.191,12.68,3.08,20001026,709357.13,10.35,0.91,-1.04,66.95,21.49,48049.0
300395,菲利华,玻璃,湖北,41.32,2.66,2.99,106526.6,54623.75,32357.25,11121.1,0.37,0.27,2.9,4.95,20140910,40449.69,1.35,24.65,4.87,46.98,20.4,11830.0
603040,新坐标,机械基件,浙江,40.8,0.24,0.61,62574.25,43566.53,14319.82,27018.01,4.42,1.3,9.61,6.8,20170209,23133.7,3.79,88.18,120.1,63.49,38.85,5070.0
002150,通润装备,机械基件,江苏,26.19,2.74,2.74,139827.73,106345.13,25060.24,40922.46,1.49,0.234,4.1,1.99,20070810,34524.48,1.26,27.85,-1.4,25.92,7.19,15179.0
603677,奇精机械,机械基件,浙江,31.44,0.4,1.4,139307.34,94651.46,28129.14,53739.3,3.83,0.75,6.33,3.55,20170206,23489.39,1.68,15.63,13.52,20.83,7.75,7054.0
300026,红日药业,中成药,天津,27.19,23.9,30.11,742821.56,380975.19,111225.57,62370.75,0.21,0.15,2.11,1.93,20091030,258848.84,0.86,-12.75,-31.56,72.51,13.36,67457.0
600322,天房发展,区域地产,天津,30.92,11.06,11.06,3567907.5,3366415.5,9410.19,220524.2,1.99,0.197,3.96,1.54,20010910,77419.43,0.7,79.81,157.89,20.42,3.44,68400.0
002458,益生股份,农业综合,山东,0.0,1.75,3.37,199672.56,35352.4,99414.65,102250.27,3.03,-0.549,3.96,3.59,20100810,-8238.51,-0.24,-62.42,-136.67,-14.73,-38.65,19499.0
600758,红阳能源,煤炭开采,辽宁,12.78,6.76,13.31,1671094.13,732664.88,687946.19,340929.41,2.56,0.357,4.24,1.44,19961029,63661.51,0.48,34.94,255.08,24.21,8.48,83148.0
300429,强力新材,化工原料,江苏,53.59,1.4,2.57,128275.42,48610.43,29095.5,38163.15,1.48,0.492,4.13,6.39,20150324,39845.37,1.55,45.58,9.12,41.21,19.78,11639.0
600599,熊猫金控,多元金融,湖南,366.66,1.66,1.66,98642.11,57139.18,991.8,50607.8,3.05,0.037,4.28,4.25,20010828,2553.68,0.15,8.79,357.17,78.19,2.39,40798.0
600871,*ST油服,石油开采,北京,0.0,120.43,189.84,6194263.0,3182235.5,2558251.0,890786.81,0.47,-0.75,-0.15,-13.49,19950411,-2555601.75,-1.35,12.96,34.33,-5.14,-21.83,163687.0
600130,波导股份,通信设备,浙江,0.0,7.68,7.68,124954.5,88736.46,9815.57,45592.21,0.59,-0.095,1.2,5.01,20000706,-37250.48,-0.49,-49.92,-434.04,3.72,-5.95,99034.0
002314,南山控股,区域地产,深圳,17.49,7.38,18.78,1653312.5,1405136.25,64574.9,280562.97,1.49,0.342,3.14,1.91,20091203,92845.21,0.49,32.41,21.8,44.08,9.72,48879.0
002200,云投生态,环境保护,云南,0.0,1.41,1.84,371517.78,259034.52,8442.48,77252.6,4.2,-0.209,2.55,3.9,20071221,-18652.13,-1.01,1.23,-211.62,20.73,-5.73,16320.0
300527,华舟应急,专用机械,湖北,78.51,1.43,4.86,324467.53,257990.92,34328.85,89128.99,1.83,0.28,3.91,7.12,20160805,46631.4,0.96,8.82,57.15,21.43,9.77,52971.0
603015,弘讯科技,电气设备,浙江,45.1,4.0,4.07,154732.44,116027.02,23168.93,44866.48,1.1,0.13,2.9,2.74,20150303,29398.41,0.72,51.87,47.16,38.3,9.69,27640.0
600267,海正药业,化学制药,浙江,1124.52,9.66,9.66,2163641.75,694413.19,679313.13,364976.28,3.78,0.014,6.96,2.27,20000725,176525.98,1.83,8.61,114.37,31.52,0.13,29500.0
300342,天银机电,元器件,江苏,31.26,3.96,4.32,176842.02,107703.13,18073.5,41910.6,0.97,0.45,3.13,4.41,20120726,46936.32,1.09,18.1,15.3,40.38,24.65,9300.0
300042,朗科科技,电脑设备,深圳,69.67,1.12,1.34,92975.4,68173.82,4633.33,60245.71,4.51,0.274,6.79,3.75,20100108,13371.65,1.0,88.69,9.41,9.29,5.06,5746.0
601186,中国铁建,建筑施工,北京,8.26,115.03,135.8,82188744.0,65289812.0,4598185.0,4042856.5,2.98,1.16,10.02,0.98,20080310,7920463.0,5.83,8.21,14.7,9.24,2.36,300112.0
600080,金花股份,中成药,陕西,94.72,3.05,3.73,145796.48,37312.75,37755.15,25259.85,0.68,0.09,3.58,2.73,19970612,42867.03,1.15,15.43,13.38,64.25,5.25,24595.0
000429,粤高速Ａ,路桥,广东,10.79,4.69,20.91,1652331.5,247568.5,850543.5,251006.97,1.2,0.722,4.32,1.81,19980220,355011.03,1.7,9.35,50.81,59.63,48.88,64000.0
600697,欧亚集团,百货,吉林,13.31,1.55,1.59,1971918.75,582994.69,982756.13,29804.0,1.87,1.315,14.16,1.65,19931206,170789.16,10.74,4.16,0.45,21.35,2.1,17657.0
601519,*ST智慧,软件服务,上海,12.98,19.88,19.88,197639.05,87044.99,3018.25,114406.56,0.58,0.224,0.69,5.6,20110128,-180965.8,-0.91,-8.21,161.7,56.95,94.0,136427.0
002752,昇兴股份,广告包装,福建,69.01,1.63,8.33,320149.72,147345.88,111447.86,29043.9,0.35,0.084,2.16,3.59,20150422,60787.63,0.73,-1.65,-48.34,15.75,4.73,29029.0
002541,鸿路钢构,钢加工,安徽,22.63,2.47,3.49,852681.81,611647.06,149503.86,230418.8,6.6,0.6,11.54,1.18,20110118,128679.5,3.69,38.98,43.74,15.86,4.16,18111.0
601107,四川成渝,路桥,四川,13.32,21.63,30.58,3428471.5,604575.19,51090.2,185391.98,0.61,0.291,4.54,0.85,20090727,408692.22,1.34,-3.41,-15.16,27.28,11.13,67759.0
000892,欢瑞世纪,影视音像,重庆,0.0,3.93,9.81,328910.78,320877.78,3731.4,113076.4,1.15,-0.021,2.73,2.84,19990115,53519.65,0.55,31.01,-125.36,15.96,-4.75,23216.0
000025,特 力Ａ,汽车服务,深圳,163.4,1.94,2.97,140331.45,45779.48,12029.67,56522.63,1.9,0.225,3.24,11.34,19930621,9779.85,0.33,7.09,145.88,26.78,19.26,55304.0
300118,东方日升,半导体,浙江,18.14,5.07,9.04,1622761.63,1104504.38,352113.03,509643.59,5.64,0.53,8.03,1.44,20100902,114879.47,1.27,79.03,-17.15,18.32,5.77,37775.0
002338,奥普光电,电器仪表,吉林,70.05,2.4,2.4,99436.96,73634.27,18221.21,24743.11,1.03,0.144,3.22,4.18,20100115,23333.88,0.97,12.56,-25.26,48.04,14.07,15917.0
600422,昆药集团,中成药,云南,22.86,6.76,7.86,633817.31,405586.69,57892.51,141893.47,1.8,0.42,4.65,2.07,20001206,133304.63,1.7,14.74,-18.95,44.95,5.64,45349.0
000523,广州浪奇,日用化工,广东,133.65,4.46,5.23,442406.0,361701.09,44288.98,103263.96,1.97,0.043,3.42,2.24,19931108,17523.78,0.34,24.45,11.14,2.83,0.27,38819.0
600874,创业环保,环境保护,天津,37.54,10.87,14.27,1245289.0,415977.5,38383.1,39911.5,0.28,0.356,3.59,3.73,19950630,281079.0,1.97,9.68,14.69,39.9,23.66,109101.0
300040,九洲电气,电气设备,黑龙江,20.05,2.34,3.46,291856.59,195562.59,50358.82,81554.43,2.36,0.286,5.38,1.42,20100108,67078.5,1.94,88.55,138.52,22.28,10.0,22029.0
603165,荣晟环保,造纸,浙江,16.63,0.32,1.29,120759.75,69303.45,40023.37,27343.85,2.13,2.24,7.48,6.37,20170117,50045.8,3.89,132.31,284.12,24.2,18.54,11910.0
600717,天津港,港口,天津,19.37,16.75,16.75,3603150.0,888645.69,1456302.13,286020.06,1.71,0.492,9.36,1.02,19960614,874249.31,5.22,0.94,-38.58,21.73,5.79,121615.0
601288,农业银行,银行,北京,6.41,2940.55,3247.94,2105338240.0,0.0,15525800.0,9877300.0,0.3,0.58,4.15,0.92,20100715,57757300.0,1.78,6.13,4.9,0.0,35.93,352423.0
600694,大商股份,百货,辽宁,11.65,2.94,2.94,1802486.25,1076796.88,525624.13,121361.57,4.13,2.201,24.4,1.4,19931122,497989.91,16.95,-6.03,-0.24,22.42,3.18,25789.0
600211,西藏药业,中成药,西藏,32.62,1.46,1.8,233004.47,81212.4,14522.65,140896.94,7.84,1.37,11.38,3.67,19990721,39486.78,2.2,14.91,15.81,73.83,25.08,13800.0
600642,申能股份,火力发电,上海,13.18,45.52,45.52,5456855.0,1283367.63,2372726.5,322593.13,0.71,0.323,5.59,1.01,19930416,475990.59,1.05,17.5,-19.39,6.77,6.21,170646.0
600377,宁沪高速,路桥,江苏,13.23,37.98,50.38,4253249.0,460248.31,174019.7,1042838.81,2.07,0.712,4.67,2.02,20010116,439974.69,0.87,2.76,7.23,54.16,37.94,23091.0
000623,吉林敖东,中成药,吉林,12.9,10.95,11.63,2185459.0,307417.34,208829.52,406796.47,3.5,1.603,17.46,1.18,19961028,1298273.63,11.17,8.77,11.82,70.75,62.6,93578.0
002293,罗莱生活,纺织,江苏,26.97,6.99,7.45,458353.34,314029.31,38153.9,36708.46,0.49,0.44,4.29,3.49,20090910,156992.7,2.11,47.67,19.68,44.26,9.76,36375.0
300599,雄塑科技,塑料,广东,29.24,0.91,3.04,160244.48,101624.15,35655.09,57476.28,1.89,0.3,3.94,2.85,20170123,27961.1,0.92,28.98,21.07,20.85,8.27,32393.0
002548,金新农,饲料,深圳,29.13,3.12,3.81,353634.22,122394.88,74733.9,86123.56,2.26,0.241,4.36,2.14,20110218,35641.85,0.94,21.64,-26.0,18.48,3.79,33469.0
300239,东宝生物,生物制药,内蒙,115.13,4.45,4.61,97153.53,31285.06,49240.76,15226.87,0.33,0.049,1.58,3.54,20110706,9100.75,0.2,12.52,16.59,21.27,6.29,20307.0
600268,国电南自,电气设备,江苏,103.82,6.35,6.95,960082.13,658093.0,111349.97,128323.11,1.85,0.06,3.3,1.69,19991118,10099.05,0.15,3.14,18.79,22.03,0.62,48000.0
600236,桂冠电力,水力发电,广西,13.74,36.04,60.63,4182908.0,389730.19,3406779.5,213155.47,0.35,0.304,2.34,2.38,20000323,502628.81,0.83,-8.23,-24.79,54.42,28.33,75542.0
600012,皖通高速,路桥,安徽,14.07,11.66,16.59,1417600.38,234022.22,94451.5,28052.33,0.17,0.658,5.65,1.64,20030107,649732.75,3.92,14.5,16.94,58.6,38.14,26700.0
002116,中国海诚,建筑施工,上海,19.27,4.16,4.18,393135.63,356188.0,24557.21,9631.2,0.23,0.481,3.16,2.93,20070215,63326.82,1.52,-6.11,49.47,11.25,4.78,22845.0
600575,皖江物流,水运,安徽,44.95,31.25,38.86,1726318.0,360779.59,1023709.31,500364.25,1.29,0.082,2.12,1.74,20030328,-76900.09,-0.2,41.49,-32.33,13.06,3.35,35530.0
002614,奥佳华,医疗保健,福建,44.14,2.89,5.61,481032.06,349623.22,59403.38,113735.11,2.03,0.38,4.8,4.6,20110909,104489.68,1.86,22.39,41.65,36.88,7.28,21342.0
